iter	Passed	Remaining
3217	73224	381867
3218	73245	381836
3219	73266	381807
3220	73287	381774
3221	73309	381746
3222	73332	381722
3223	73354	381696
3224	73375	381665
3225	73397	381641
3226	73418	381608
3227	73435	381557
3228	73457	381529
3229	73478	381496
3230	73495	381445
3231	73517	381416
3232	73537	381380
3233	73556	381340
3234	73576	381302
3235	73596	381263
3236	73615	381223
3237	73635	381184
3238	73656	381153
3239	73679	381132
3240	73699	381093
3241	73719	381056
3242	73745	381054
3243	73767	381023
3244	73788	380994
3245	73808	380959
3246	73831	380934
3247	73852	380904
3248	73872	380868
3249	73895	380845
3250	73916	380816
3251	73938	380787
3252	73957	380743
3253	73979	380717
3254	74002	380697
3255	74031	380707
3256	74053	380682
3257	74071	380633
3258	74092	380602
3259	74113	380569
3260	74134	380539
3261	74153	380496
3262	74173	380458
3263	74194	380426
3264	74215	380396
3265	74235	380358
3266	74255	380325
3267	74276	380292
3268	74298	380263
3269	74315	380214
3270	74335	380177
3271	74354	380133
3272	74374	380098
3273	74395	380064
3274	74415	380031
3275	74435	379993
3276	74455	379958
3277	74473	379908
3278	74494	379880
3279	74513	379837
3280	74546	379865
3281	74573	379863
3282	74595	379841
3283	74617	379814
3284	74639	379787
3285	74660	379757
3286	74682	379726
3287	74703	379698
3288	74725	379668
3289	74745	379636
3290	74766	379605
3291	74788	379578
3292	74811	379556
3293	74832	379521
3294	74855	379502
3295	74876	379473
3296	74898	379447
3297	74919	379413
3298	74937	379364
3299	74957	379330
3300	74974	379280
3301	74996	379252
3302	75018	379225
3303	75039	379192
3304	75058	379151
3305	75079	379122
3306	75101	379094
3307	75122	379065
3308	75143	379031
3309	75164	379004
3310	75185	378971
3311	75203	378926
3312	75224	378893
3313	75246	378864
3314	75265	378827
3315	75289	378808
3316	75310	378776
3317	75331	378746
3318	75352	378713
3319	75373	378684
3320	75394	378650
3321	75416	378627
3322	75439	378603
3323	75474	378645
3324	75496	378617
3325	75520	378601
3326	75541	378568
3327	75561	378535
3328	75584	378514
3329	75607	378490
3330	75630	378469
3331	75651	378437
3332	75673	378412
3333	75693	378378
3334	75715	378349
3335	75737	378326
3336	75757	378288
3337	75782	378278
3338	75809	378275
3339	75830	378244
3340	75855	378233
3341	75878	378209
3342	75904	378204
3343	75926	378179
3344	75957	378197
3345	75981	378179
3346	76005	378163
3347	76027	378138
3348	76053	378133
3349	76079	378125
3350	76102	378104
3351	76123	378074
3352	76147	378059
3353	76173	378049
3354	76195	378024
3355	76217	377997
3356	76240	377975
3357	76262	377950
3358	76283	377920
3359	76307	377902
3360	76329	377877
3361	76349	377843
3362	76374	377828
3363	76404	377841
3364	76428	377828
3365	76451	377804
3366	76476	377792
3367	76498	377767
3368	76517	377727
3369	76540	377704
3370	76563	377683
3371	76582	377643
3372	76602	377605
3373	76623	377576
3374	76647	377558
3375	76670	377536
3376	76692	377509
3377	76713	377478
3378	76733	377444
3379	76753	377410
3380	76773	377370
3381	76793	377337
3382	76819	377332
3383	76844	377319
3384	76874	377333
3385	76897	377309
3386	76914	377259
3387	76949	377298
3388	76971	377270
3389	77000	377281
3390	77021	377247
3391	77058	377295
3392	77083	377284
3393	77115	377308
3394	77138	377283
3395	77158	377248
3396	77180	377222
3397	77202	377197
3398	77225	377173
3399	77246	377144
3400	77268	377119
3401	77289	377086
3402	77309	377051
3403	77331	377023
3404	77349	376978
3405	77370	376948
3406	77405	376984
3407	77431	376978
3408	77463	376999
3409	77484	376971
3410	77511	376967
3411	77535	376952
3412	77559	376933
3413	77578	376895
3414	77601	376873
3415	77634	376901
3416	77656	376872
3417	77678	376847
3418	77701	376824
3419	77721	376789
3420	77743	376762
3421	77762	376721
3422	77783	376692
3423	77803	376656
3424	77823	376618
3425	77841	376574
3426	77861	376538
3427	77883	376513
3428	77902	376469
3429	77920	376427
3430	77942	376401
3431	77964	376375
3432	77985	376342
3433	78006	376312
3434	78026	376276
3435	78047	376244
3436	78069	376219
3437	78091	376192
3438	78114	376171
3439	78136	376147
3440	78161	376131
3441	78185	376118
3442	78210	376105
3443	78233	376085
3444	78254	376051
3445	78273	376013
3446	78294	375980
3447	78316	375957
3448	78342	375946
3449	78365	375925
3450	78388	375905
3451	78411	375882
3452	78432	375851
3453	78453	375821
3454	78473	375788
3455	78494	375756
3456	78517	375732
3457	78539	375706
3458	78559	375675
3459	78580	375640
3460	78602	375617
3461	78622	375580
3462	78644	375553
3463	78666	375526
3464	78686	375493
3465	78707	375459
3466	78725	375418
3467	78747	375388
3468	78767	375354
3469	78790	375332
3470	78811	375301
3471	78832	375270
3472	78854	375244
3473	78877	375225
3474	78899	375197
3475	78921	375173
3476	78940	375132
3477	78964	375114
3478	78990	375107
3479	79017	375105
3480	79041	375091
3481	79064	375069
3482	79095	375084
3483	79119	375067
3484	79142	375049
3485	79164	375022
3486	79187	374997
3487	79210	374976
3488	79234	374959
3489	79257	374938
3490	79280	374916
3491	79303	374895
3492	79324	374865
3493	79342	374821
3494	79369	374818
3495	79395	374810
3496	79419	374796
3497	79442	374773
3498	79462	374739
3499	79484	374711
3500	79505	374681
3501	79525	374646
3502	79547	374619
3503	79569	374593
3504	79591	374569
3505	79613	374540
3506	79635	374517
3507	79658	374496
3508	79678	374457
3509	79699	374429
3510	79722	374409
3511	79743	374376
3512	79765	374349
3513	79784	374312
3514	79803	374268
3515	79825	374245
3516	79848	374222
3517	79869	374190
3518	79888	374153
3519	79913	374138
3520	79938	374129
3521	79965	374126
3522	79990	374111
3523	80011	374085
3524	80033	374056
3525	80056	374035
3526	80077	374007
3527	80098	373974
3528	80118	373940
3529	80136	373896
3530	80158	373869
3531	80181	373846
3532	80202	373816
3533	80224	373790
3534	80246	373763
3535	80267	373734
3536	80288	373703
3537	80306	373660
3538	80327	373626
3539	80348	373598
3540	80371	373574
3541	80395	373562
3542	80420	373546
3543	80444	373531
3544	80471	373528
3545	80496	373514
3546	80519	373494
3547	80542	373473
3548	80565	373453
3549	80587	373428
3550	80610	373407
3551	80633	373384
3552	80651	373338
3553	80672	373308
3554	80693	373279
3555	80713	373242
3556	80744	373260
3557	80765	373226
3558	80786	373199
3559	80807	373166
3560	80830	373145
3561	80851	373117
3562	80874	373095
3563	80898	373075
3564	80921	373058
3565	80944	373036
3566	80966	373011
3567	80993	373006
3568	81017	372988
3569	81043	372979
3570	81067	372964
3571	81088	372936
3572	81114	372927
3573	81137	372903
3574	81162	372893
3575	81185	372872
3576	81209	372854
3577	81232	372833
3578	81251	372796
3579	81277	372787
3580	81300	372765
3581	81335	372798
3582	81360	372784
3583	81384	372770
3584	81409	372757
3585	81443	372787
3586	81470	372783
3587	81497	372782
3588	81521	372761
3589	81544	372742
3590	81571	372739
3591	81594	372716
3592	81617	372698
3593	81641	372681
3594	81662	372649
3595	81684	372621
3596	81705	372593
3597	81727	372566
3598	81749	372540
3599	81772	372520
3600	81792	372484
3601	81815	372463
3602	81835	372428
3603	81858	372407
3604	81882	372390
3605	81907	372377
3606	81930	372356
3607	81953	372335
3608	81975	372309
3609	82001	372299
3610	82026	372287
3611	82049	372266
3612	82080	372283
3613	82113	372306
3614	82144	372318
3615	82173	372326
3616	82203	372336
3617	82230	372330
3618	82257	372328
3619	82282	372316
3620	82307	372304
3621	82332	372290
3622	82355	372272
3623	82382	372266
3624	82412	372275
3625	82438	372266
3626	82470	372286
3627	82500	372298
3628	82528	372299
3629	82553	372285
3630	82583	372298
3631	82627	372367
3632	82652	372358
3633	82686	372383
3634	82708	372360
3635	82737	372362
3636	82763	372358
3637	82788	372344
3638	82815	372341
3639	82841	372332
3640	82868	372328
3641	82894	372319
3642	82920	372310
3643	82947	372306
3644	82975	372309
3645	83000	372297
3646	83023	372273
3647	83044	372243
3648	83065	372213
3649	83087	372187
3650	83109	372161
3651	83130	372128
3652	83153	372107
3653	83176	372084
3654	83197	372056
3655	83219	372027
3656	83241	372005
3657	83263	371977
3658	83286	371956
3659	83310	371937
3660	83335	371923
3661	83361	371917
3662	83389	371915
3663	83414	371904
3664	83436	371880
3665	83459	371858
3666	83477	371812
3667	83499	371786
3668	83520	371757
3669	83544	371737
3670	83565	371708
3671	83587	371680
3672	83609	371655
3673	83629	371621
3674	83651	371593
3675	83673	371570
3676	83694	371540
3677	83712	371494
3678	83733	371463
3679	83753	371429
3680	83776	371406
3681	83796	371372
3682	83818	371345
3683	83839	371316
3684	83861	371290
3685	83883	371261
3686	83906	371241
3687	83930	371225
3688	83952	371196
3689	83972	371163
3690	83992	371129
3691	84013	371099
3692	84035	371070
3693	84057	371044
3694	84082	371033
3695	84106	371015
3696	84130	370996
3697	84154	370980
3698	84178	370961
3699	84198	370929
3700	84222	370909
3701	84245	370888
3702	84267	370862
3703	84290	370841
3704	84313	370819
3705	84336	370797
3706	84358	370773
3707	84378	370739
3708	84398	370702
3709	84420	370676
3710	84441	370644
3711	84463	370618
3712	84484	370590
3713	84501	370542
3714	84522	370512
3715	84558	370544
3716	84584	370536
3717	84606	370511
3718	84627	370482
3719	84651	370465
3720	84674	370441
3721	84696	370418
3722	84719	370396
3723	84745	370387
3724	84765	370352
3725	84789	370332
3726	84812	370311
3727	84832	370275
3728	84852	370244
3729	84872	370206
3730	84892	370172
3731	84915	370150
3732	84939	370135
3733	84968	370140
3734	85001	370158
3735	85024	370140
3736	85048	370120
3737	85071	370099
3738	85089	370055
3739	85112	370033
3740	85132	370000
3741	85171	370047
3742	85193	370019
3743	85216	370000
3744	85242	369993
3745	85265	369970
3746	85287	369943
3747	85321	369970
3748	85344	369946
3749	85366	369919
3750	85386	369888
3751	85408	369859
3752	85432	369842
3753	85464	369861
3754	85487	369838
3755	85506	369801
3756	85527	369770
3757	85551	369753
3758	85574	369730
3759	85596	369703
3760	85619	369683
3761	85641	369658
3762	85661	369622
3763	85681	369587
3764	85700	369546
3765	85721	369515
3766	85742	369485
3767	85763	369455
3768	85783	369422
3769	85801	369379
3770	85823	369351
3771	85843	369317
3772	85867	369301
3773	85897	369310
3774	85925	369309
3775	85947	369280
3776	85968	369251
3777	85992	369234
3778	86014	369207
3779	86036	369183
3780	86059	369161
3781	86081	369134
3782	86102	369106
3783	86128	369094
3784	86157	369098
3785	86179	369075
3786	86201	369048
3787	86220	369009
3788	86241	368980
3789	86262	368950
3790	86284	368921
3791	86310	368912
3792	86334	368895
3793	86360	368886
3794	86384	368869
3795	86408	368850
3796	86432	368836
3797	86456	368817
3798	86480	368799
3799	86510	368807
3800	86532	368781
3801	86553	368752
3802	86576	368728
3803	86596	368695
3804	86617	368663
3805	86638	368633
3806	86659	368602
3807	86679	368571
3808	86702	368546
3809	86725	368526
3810	86745	368490
3811	86766	368459
3812	86788	368435
3813	86811	368413
3814	86834	368391
3815	86856	368365
3816	86878	368341
3817	86899	368312
3818	86921	368285
3819	86940	368245
3820	86962	368217
3821	86982	368183
3822	87005	368162
3823	87021	368113
3824	87042	368079
3825	87063	368051
3826	87083	368019
3827	87105	367991
3828	87126	367961
3829	87160	367984
3830	87177	367937
3831	87197	367905
3832	87220	367883
3833	87241	367854
3834	87263	367827
3835	87285	367801
3836	87307	367775
3837	87328	367746
3838	87352	367725
3839	87376	367708
3840	87398	367684
3841	87422	367665
3842	87443	367637
3843	87466	367614
3844	87489	367590
3845	87510	367564
3846	87532	367535
3847	87554	367510
3848	87571	367465
3849	87593	367437
3850	87615	367410
3851	87636	367382
3852	87655	367341
3853	87676	367313
3854	87697	367285
3855	87719	367257
3856	87740	367226
3857	87761	367196
3858	87786	367182
3859	87807	367152
3860	87827	367121
3861	87852	367104
3862	87878	367098
3863	87903	367084
3864	87931	367082
3865	87955	367066
3866	87977	367037
3867	88000	367015
3868	88022	366992
3869	88044	366964
3870	88067	366945
3871	88104	366980
3872	88127	366960
3873	88149	366932
3874	88171	366907
3875	88194	366884
3876	88215	366853
3877	88237	366829
3878	88257	366795
3879	88279	366767
3880	88300	366741
3881	88323	366717
3882	88345	366692
3883	88365	366658
3884	88387	366630
3885	88408	366601
3886	88430	366577
3887	88452	366550
3888	88472	366516
3889	88494	366489
3890	88516	366464
3891	88539	366440
3892	88558	366402
3893	88576	366361
3894	88598	366337
3895	88621	366312
3896	88643	366287
3897	88665	366264
3898	88686	366232
3899	88708	366205
3900	88727	366167
3901	88749	366144
3902	88773	366126
3903	88797	366107
3904	88821	366089
3905	88844	366067
3906	88868	366051
3907	88889	366020
3908	88908	365982
3909	88928	365949
3910	88950	365924
3911	88973	365899
3912	88994	365869
3913	89016	365846
3914	89038	365820
3915	89056	365777
3916	89078	365751
3917	89096	365707
3918	89118	365683
3919	89138	365651
3920	89163	365635
3921	89182	365596
3922	89203	365569
3923	89222	365531
3924	89244	365505
3925	89266	365480
3926	89288	365452
3927	89306	365409
3928	89328	365383
3929	89353	365370
3930	89375	365346
3931	89397	365320
3932	89420	365298
3933	89443	365275
3934	89461	365236
3935	89483	365208
3936	89506	365185
3937	89533	365183
3938	89551	365141
3939	89572	365109
3940	89592	365075
3941	89616	365058
3942	89637	365028
3943	89659	365001
3944	89680	364975
3945	89701	364943
3946	89723	364916
3947	89743	364884
3948	89769	364872
3949	89788	364837
3950	89805	364792
3951	89827	364766
3952	89847	364730
3953	89868	364703
3954	89893	364686
3955	89920	364682
3956	89948	364679
3957	89974	364673
3958	89998	364656
3959	90026	364654
3960	90052	364642
3961	90077	364627
3962	90101	364611
3963	90122	364582
3964	90145	364558
3965	90168	364540
3966	90192	364522
3967	90218	364512
3968	90243	364496
3969	90267	364480
3970	90293	364470
3971	90318	364457
3972	90344	364446
3973	90366	364422
3974	90389	364401
3975	90415	364390
3976	90440	364379
3977	90464	364361
3978	90490	364350
3979	90514	364333
3980	90537	364308
3981	90555	364268
3982	90579	364251
3983	90599	364216
3984	90621	364192
3985	90643	364165
3986	90665	364138
3987	90687	364113
3988	90708	364084
3989	90729	364055
3990	90751	364028
3991	90771	363997
3992	90793	363970
3993	90815	363943
3994	90837	363919
3995	90858	363888
3996	90878	363855
3997	90899	363825
3998	90917	363785
3999	90938	363755
4000	90960	363727
4001	90982	363700
4002	91001	363665
4003	91021	363630
4004	91043	363604
4005	91064	363576
4006	91087	363554
4007	91109	363530
4008	91131	363501
4009	91153	363475
4010	91177	363458
4011	91198	363432
4012	91220	363402
4013	91241	363374
4014	91263	363350
4015	91280	363302
4016	91300	363271
4017	91321	363239
4018	91341	363207
4019	91362	363176
4020	91383	363149
4021	91406	363126
4022	91427	363098
4023	91463	363127
4024	91485	363099
4025	91516	363111
4026	91537	363081
4027	91557	363047
4028	91577	363016
4029	91600	362992
4030	91620	362960
4031	91648	362956
4032	91668	362924
4033	91689	362895
4034	91712	362871
4035	91732	362840
4036	91754	362813
4037	91776	362788
4038	91796	362754
4039	91818	362729
4040	91839	362698
4041	91861	362672
4042	91882	362645
4043	91906	362624
4044	91928	362599
4045	91951	362580
4046	91974	362558
4047	91995	362529
4048	92019	362511
4049	92040	362478
4050	92061	362451
4051	92083	362427
4052	92107	362407
4053	92128	362377
4054	92152	362360
4055	92173	362330
4056	92194	362303
4057	92217	362280
4058	92238	362251
4059	92259	362221
4060	92281	362193
4061	92301	362162
4062	92321	362127
4063	92339	362089
4064	92359	362052
4065	92380	362026
4066	92402	361998
4067	92423	361967
4068	92444	361939
4069	92467	361916
4070	92491	361898
4071	92514	361880
4072	92539	361864
4073	92560	361836
4074	92581	361806
4075	92601	361771
4076	92623	361747
4077	92646	361727
4078	92669	361704
4079	92691	361678
4080	92715	361661
4081	92736	361632
4082	92757	361602
4083	92775	361560
4084	92795	361529
4085	92816	361498
4086	92836	361463
4087	92857	361436
4088	92878	361407
4089	92901	361384
4090	92923	361359
4091	92944	361329
4092	92969	361316
4093	92993	361297
4094	93017	361279
4095	93044	361275
4096	93071	361266
4097	93095	361252
4098	93119	361231
4099	93143	361216
4100	93166	361191
4101	93194	361190
4102	93217	361170
4103	93241	361151
4104	93259	361111
4105	93283	361093
4106	93306	361073
4107	93333	361066
4108	93355	361038
4109	93379	361022
4110	93419	361067
4111	93443	361048
4112	93468	361032
4113	93493	361020
4114	93520	361012
4115	93544	360995
4116	93569	360982
4117	93593	360966
4118	93616	360943
4119	93642	360933
4120	93666	360913
4121	93690	360898
4122	93711	360867
4123	93731	360833
4124	93752	360803
4125	93773	360775
4126	93792	360740
4127	93813	360708
4128	93834	360680
4129	93857	360656
4130	93877	360624
4131	93899	360599
4132	93921	360573
4133	93946	360558
4134	93967	360529
4135	93990	360509
4136	94012	360482
4137	94031	360447
4138	94050	360408
4139	94069	360372
4140	94087	360333
4141	94109	360304
4142	94132	360283
4143	94155	360261
4144	94177	360237
4145	94198	360207
4146	94219	360178
4147	94241	360155
4148	94263	360129
4149	94286	360108
4150	94305	360071
4151	94327	360044
4152	94350	360020
4153	94373	360001
4154	94396	359979
4155	94419	359958
4156	94443	359940
4157	94464	359909
4158	94487	359890
4159	94511	359869
4160	94532	359841
4161	94555	359819
4162	94579	359800
4163	94601	359775
4164	94623	359752
4165	94644	359723
4166	94667	359699
4167	94689	359675
4168	94718	359674
4169	94738	359644
4170	94760	359615
4171	94779	359580
4172	94799	359547
4173	94819	359512
4174	94840	359483
4175	94860	359453
4176	94885	359437
4177	94908	359417
4178	94929	359389
4179	94954	359374
4180	94974	359338
4181	94997	359319
4182	95018	359290
4183	95040	359264
4184	95062	359239
4185	95083	359210
4186	95105	359185
4187	95141	359212
4188	95167	359202
4189	95190	359179
4190	95213	359155
4191	95250	359187
4192	95267	359143
4193	95288	359116
4194	95310	359090
4195	95332	359066
4196	95354	359040
4197	95376	359015
4198	95399	358993
4199	95425	358979
4200	95447	358955
4201	95470	358934
4202	95504	358954
4203	95527	358931
4204	95550	358911
4205	95575	358894
4206	95596	358866
4207	95618	358842
4208	95640	358816
4209	95663	358796
4210	95682	358759
4211	95704	358733
4212	95728	358715
4213	95749	358687
4214	95771	358659
4215	95793	358635
4216	95815	358609
4217	95838	358586
4218	95860	358560
4219	95885	358548
4220	95908	358525
4221	95929	358496
4222	95951	358470
4223	95971	358439
4224	95991	358405
4225	96010	358369
4226	96031	358342
4227	96050	358304
4228	96073	358282
4229	96097	358265
4230	96120	358243
4231	96142	358217
4232	96165	358196
4233	96184	358158
4234	96205	358128
4235	96226	358100
4236	96249	358077
4237	96267	358039
4238	96288	358011
4239	96309	357981
4240	96332	357957
4241	96355	357937
4242	96373	357896
4243	96397	357879
4244	96418	357848
4245	96441	357829
4246	96465	357809
4247	96486	357780
4248	96509	357759
4249	96527	357718
4250	96549	357694
4251	96572	357673
4252	96594	357645
4253	96614	357615
4254	96643	357616
4255	96664	357585
4256	96687	357565
4257	96710	357541
4258	96733	357519
4259	96754	357492
4260	96782	357487
4261	96801	357453
4262	96822	357424
4263	96844	357398
4264	96867	357376
4265	96887	357342
4266	96923	357368
4267	96944	357341
4268	96962	357300
4269	96983	357272
4270	97003	357239
4271	97024	357208
4272	97042	357170
4273	97064	357146
4274	97087	357122
4275	97108	357095
4276	97130	357067
4277	97147	357026
4278	97170	357002
4279	97192	356978
4280	97215	356956
4281	97236	356928
4282	97259	356906
4283	97281	356878
4284	97300	356843
4285	97321	356814
4286	97339	356775
4287	97359	356740
4288	97379	356711
4289	97396	356668
4290	97417	356638
4291	97439	356612
4292	97463	356593
4293	97486	356574
4294	97505	356536
4295	97526	356508
4296	97551	356493
4297	97574	356470
4298	97595	356444
4299	97617	356416
4300	97637	356384
4301	97658	356356
4302	97675	356313
4303	97696	356285
4304	97714	356244
4305	97736	356217
4306	97757	356189
4307	97779	356163
4308	97799	356132
4309	97827	356127
4310	97849	356104
4311	97871	356077
4312	97894	356055
4313	97914	356024
4314	97935	355993
4315	97957	355970
4316	97978	355940
4317	97999	355913
4318	98022	355889
4319	98042	355858
4320	98064	355831
4321	98085	355805
4322	98108	355781
4323	98130	355757
4324	98152	355730
4325	98176	355712
4326	98197	355685
4327	98218	355656
4328	98238	355625
4329	98259	355594
4330	98280	355564
4331	98301	355537
4332	98323	355511
4333	98343	355478
4334	98364	355449
4335	98386	355427
4336	98405	355389
4337	98426	355361
4338	98447	355331
4339	98468	355303
4340	98489	355274
4341	98524	355295
4342	98546	355270
4343	98565	355235
4344	98587	355209
4345	98608	355180
4346	98625	355139
4347	98646	355110
4348	98665	355074
4349	98687	355047
4350	98706	355012
4351	98729	354989
4352	98752	354967
4353	98773	354940
4354	98793	354906
4355	98814	354878
4356	98835	354852
4357	98857	354824
4358	98877	354793
4359	98898	354762
4360	98919	354734
4361	98942	354713
4362	98964	354690
4363	98985	354661
4364	99006	354631
4365	99025	354596
4366	99047	354571
4367	99066	354534
4368	99085	354500
4369	99107	354472
4370	99129	354449
4371	99149	354416
4372	99172	354394
4373	99193	354367
4374	99213	354334
4375	99236	354310
4376	99257	354284
4377	99278	354254
4378	99299	354225
4379	99322	354203
4380	99343	354174
4381	99360	354134
4382	99389	354133
4383	99414	354118
4384	99435	354091
4385	99473	354120
4386	99506	354136
4387	99529	354114
4388	99554	354099
4389	99580	354087
4390	99602	354064
4391	99622	354030
4392	99644	354005
4393	99667	353984
4394	99689	353960
4395	99713	353943
4396	99735	353917
4397	99757	353890
4398	99780	353869
4399	99805	353855
4400	99827	353830
4401	99849	353807
4402	99870	353775
4403	99891	353749
4404	99912	353718
4405	99932	353689
4406	99952	353655
4407	99969	353613
4408	99988	353578
4409	100010	353550
4410	100027	353507
4411	100044	353465
4412	100067	353444
4413	100088	353414
4414	100108	353385
4415	100129	353356
4416	100150	353327
4417	100169	353292
4418	100190	353263
4419	100212	353237
4420	100234	353212
4421	100253	353177
4422	100272	353141
4423	100293	353114
4424	100313	353082
4425	100335	353056
4426	100357	353031
4427	100378	353003
4428	100399	352974
4429	100420	352946
4430	100440	352912
4431	100461	352885
4432	100499	352915
4433	100527	352910
4434	100544	352869
4435	100566	352844
4436	100584	352805
4437	100606	352779
4438	100627	352751
4439	100650	352730
4440	100674	352710
4441	100695	352683
4442	100716	352654
4443	100740	352635
4444	100763	352614
4445	100781	352577
4446	100803	352550
4447	100823	352521
4448	100844	352490
4449	100867	352471
4450	100889	352445
4451	100910	352415
4452	100931	352386
4453	100951	352354
4454	100971	352324
4455	100993	352298
4456	101014	352270
4457	101034	352238
4458	101055	352209
4459	101072	352166
4460	101092	352133
4461	101113	352106
4462	101134	352077
4463	101155	352050
4464	101176	352020
4465	101195	351986
4466	101215	351954
4467	101236	351927
4468	101259	351903
4469	101280	351876
4470	101299	351839
4471	101319	351807
4472	101339	351778
4473	101359	351745
4474	101380	351717
4475	101400	351684
4476	101421	351656
4477	101442	351628
4478	101463	351598
4479	101484	351572
4480	101507	351548
4481	101528	351522
4482	101548	351488
4483	101570	351466
4484	101591	351435
4485	101608	351394
4486	101631	351373
4487	101653	351346
4488	101673	351317
4489	101695	351290
4490	101712	351247
4491	101734	351223
4492	101756	351200
4493	101777	351170
4494	101799	351144
4495	101820	351118
4496	101842	351094
4497	101864	351068
4498	101885	351041
4499	101904	351003
4500	101925	350976
4501	101947	350951
4502	101969	350926
4503	101991	350902
4504	102011	350870
4505	102030	350835
4506	102063	350846
4507	102082	350811
4508	102105	350792
4509	102130	350775
4510	102151	350746
4511	102173	350724
4512	102199	350712
4513	102225	350701
4514	102250	350685
4515	102274	350667
4516	102298	350649
4517	102322	350633
4518	102344	350609
4519	102369	350592
4520	102397	350587
4521	102421	350570
4522	102442	350543
4523	102467	350528
4524	102490	350506
4525	102517	350498
4526	102538	350471
4527	102558	350439
4528	102580	350411
4529	102600	350383
4530	102622	350357
4531	102644	350331
4532	102664	350300
4533	102686	350274
4534	102705	350239
4535	102724	350206
4536	102745	350178
4537	102769	350158
4538	102791	350135
4539	102814	350113
4540	102834	350081
4541	102857	350059
4542	102885	350056
4543	102910	350041
4544	102935	350025
4545	102957	350002
4546	102979	349976
4547	102998	349940
4548	103022	349924
4549	103046	349906
4550	103070	349886
4551	103097	349877
4552	103124	349871
4553	103149	349857
4554	103173	349838
4555	103193	349808
4556	103213	349775
4557	103235	349751
4558	103273	349781
4559	103294	349752
4560	103315	349721
4561	103336	349694
4562	103356	349663
4563	103378	349639
4564	103399	349609
4565	103417	349571
4566	103438	349544
4567	103459	349515
4568	103480	349485
4569	103501	349460
4570	103519	349422
4571	103542	349398
4572	103564	349375
4573	103586	349349
4574	103608	349325
4575	103642	349342
4576	103662	349309
4577	103693	349315
4578	103717	349295
4579	103743	349284
4580	103768	349271
4581	103795	349261
4582	103819	349243
4583	103845	349231
4584	103872	349223
4585	103894	349201
4586	103918	349180
4587	103942	349163
4588	103962	349131
4589	103984	349106
4590	104004	349076
4591	104029	349061
4592	104053	349043
4593	104078	349028
4594	104102	349009
4595	104127	348993
4596	104148	348966
4597	104173	348951
4598	104199	348940
4599	104218	348906
4600	104243	348888
4601	104267	348874
4602	104289	348848
4603	104314	348834
4604	104335	348806
4605	104358	348783
4606	104380	348759
4607	104403	348735
4608	104425	348711
4609	104448	348690
4610	104470	348664
4611	104488	348627
4612	104509	348599
4613	104546	348624
4614	104568	348598
4615	104590	348573
4616	104612	348550
4617	104631	348513
4618	104653	348489
4619	104679	348477
4620	104702	348458
4621	104728	348447
4622	104757	348443
4623	104782	348428
4624	104810	348424
4625	104834	348404
4626	104857	348385
4627	104880	348362
4628	104906	348351
4629	104931	348337
4630	104957	348324
4631	104982	348311
4632	105007	348293
4633	105033	348284
4634	105060	348274
4635	105085	348259
4636	105107	348236
4637	105128	348207
4638	105156	348200
4639	105179	348180
4640	105200	348151
4641	105225	348137
4642	105248	348117
4643	105273	348099
4644	105297	348082
4645	105321	348062
4646	105345	348044
4647	105366	348018
4648	105391	348002
4649	105413	347979
4650	105438	347961
4651	105460	347938
4652	105490	347938
4653	105516	347926
4654	105539	347907
4655	105562	347883
4656	105585	347861
4657	105606	347834
4658	105630	347815
4659	105650	347786
4660	105671	347758
4661	105693	347732
4662	105718	347718
4663	105741	347694
4664	105763	347669
4665	105788	347656
4666	105813	347639
4667	105835	347615
4668	105858	347594
4669	105882	347575
4670	105903	347548
4671	105926	347524
4672	105946	347493
4673	105968	347468
4674	105990	347443
4675	106014	347427
4676	106038	347406
4677	106061	347387
4678	106081	347356
4679	106103	347331
4680	106128	347315
4681	106151	347293
4682	106174	347272
4683	106198	347253
4684	106221	347232
4685	106242	347202
4686	106267	347187
4687	106289	347165
4688	106313	347145
4689	106339	347133
4690	106364	347118
4691	106384	347088
4692	106407	347065
4693	106430	347044
4694	106453	347020
4695	106475	346998
4696	106501	346986
4697	106525	346967
4698	106551	346954
4699	106576	346939
4700	106598	346916
4701	106620	346892
4702	106643	346870
4703	106663	346838
4704	106686	346817
4705	106708	346789
4706	106734	346777
4707	106764	346781
4708	106787	346759
4709	106812	346742
4710	106834	346718
4711	106856	346692
4712	106878	346669
4713	106900	346644
4714	106924	346626
4715	106946	346601
4716	106975	346597
4717	106996	346571
4718	107018	346544
4719	107042	346526
4720	107064	346502
4721	107089	346487
4722	107113	346470
4723	107138	346452
4724	107163	346438
4725	107189	346425
4726	107213	346406
4727	107238	346391
4728	107261	346371
4729	107287	346357
4730	107310	346338
4731	107332	346312
4732	107355	346289
4733	107376	346264
4734	107398	346238
4735	107420	346213
4736	107442	346187
4737	107465	346166
4738	107487	346142
4739	107511	346122
4740	107534	346103
4741	107556	346076
4742	107579	346056
4743	107603	346035
4744	107627	346016
4745	107651	345998
4746	107673	345974
4747	107691	345938
4748	107712	345908
4749	107731	345875
4750	107753	345850
4751	107777	345832
4752	107800	345808
4753	107824	345790
4754	107848	345773
4755	107872	345755
4756	107897	345740
4757	107920	345717
4758	107939	345684
4759	107961	345658
4760	107983	345633
4761	108006	345610
4762	108029	345590
4763	108051	345565
4764	108075	345546
4765	108096	345519
4766	108119	345497
4767	108144	345482
4768	108170	345468
4769	108196	345456
4770	108221	345441
