iter	RMSE
2929	0.4743663403
2930	0.4743487071
2931	0.4743365072
2932	0.4743269344
2933	0.4743017937
2934	0.4742946523
2935	0.4742776094
2936	0.4742578318
2937	0.4742465535
2938	0.4742196421
2939	0.4742078672
2940	0.4741923292
2941	0.4741617929
2942	0.4741368685
2943	0.4741228477
2944	0.4740929038
2945	0.4740687709
2946	0.4740500668
2947	0.474035876
2948	0.4740129906
2949	0.4739809359
2950	0.4739619794
2951	0.4739460664
2952	0.4739343757
2953	0.4739095162
2954	0.4738916946
2955	0.4738763087
2956	0.4738616093
2957	0.4738452897
2958	0.4738322597
2959	0.4738078757
2960	0.4737899187
2961	0.4737740654
2962	0.4737508698
2963	0.4737327625
2964	0.4737102765
2965	0.4736809412
2966	0.4736514464
2967	0.4736384563
2968	0.4736219643
2969	0.473599927
2970	0.4735844052
2971	0.4735681182
2972	0.4735506898
2973	0.4735401946
2974	0.4735280257
2975	0.4735127252
2976	0.4734904556
2977	0.4734721695
2978	0.4734576262
2979	0.4734404048
2980	0.4734239987
2981	0.4734036589
2982	0.4733884412
2983	0.4733672162
2984	0.4733464753
2985	0.47332886
2986	0.4733132007
2987	0.4732997711
2988	0.4732813587
2989	0.4732611224
2990	0.4732486004
2991	0.473234825
2992	0.4732152099
2993	0.4731997008
2994	0.4731820733
2995	0.4731677873
2996	0.4731560404
2997	0.4731404051
2998	0.4731298515
2999	0.4731061276
3000	0.4730869305
3001	0.4730689183
3002	0.4730465655
3003	0.4730265379
3004	0.4730115507
3005	0.4729963624
3006	0.4729692854
3007	0.4729601202
3008	0.4729356547
3009	0.4729201683
3010	0.4729048098
3011	0.4728935445
3012	0.4728733504
3013	0.4728533776
3014	0.4728391143
3015	0.472818486
3016	0.4727977723
3017	0.4727820257
3018	0.4727613528
3019	0.4727449917
3020	0.4727204704
3021	0.4727109023
3022	0.4726921921
3023	0.4726758733
3024	0.4726573155
3025	0.4726443881
3026	0.472630856
3027	0.4726112167
3028	0.472591513
3029	0.4725728284
3030	0.4725496331
3031	0.4725314203
3032	0.4725016116
3033	0.4724849001
3034	0.4724721671
3035	0.4724647085
3036	0.4724497865
3037	0.4724293579
3038	0.4724099754
3039	0.4723957122
3040	0.4723669484
3041	0.4723550253
3042	0.4723300335
3043	0.4723144069
3044	0.4722946993
3045	0.4722817505
3046	0.4722627383
3047	0.4722474971
3048	0.4722355195
3049	0.4722108977
3050	0.4721979224
3051	0.472182173
3052	0.4721651356
3053	0.4721493436
3054	0.4721383994
3055	0.4721286802
3056	0.4721099812
3057	0.4720891796
3058	0.4720700764
3059	0.4720598249
3060	0.4720450695
3061	0.4720278089
3062	0.4720078336
3063	0.4719768415
3064	0.4719510402
3065	0.4719227635
3066	0.4719076798
3067	0.4718916292
3068	0.4718749285
3069	0.4718557705
3070	0.471831985
3071	0.4718104348
3072	0.4717923793
3073	0.4717656771
3074	0.4717477962
3075	0.4717266674
3076	0.471703669
3077	0.4716713279
3078	0.471647851
3079	0.4716192534
3080	0.4716034211
3081	0.4715833145
3082	0.4715647768
3083	0.471543731
3084	0.4715244008
3085	0.4715050548
3086	0.4714869641
3087	0.4714743747
3088	0.4714484695
3089	0.4714313526
3090	0.471414908
3091	0.4714008853
3092	0.4713885205
3093	0.4713717786
3094	0.471359926
3095	0.4713406422
3096	0.4713275731
3097	0.4713018509
3098	0.4712850692
3099	0.4712731293
3100	0.4712593738
3101	0.471247038
3102	0.4712353385
3103	0.4712150578
3104	0.4711934009
3105	0.4711676104
3106	0.4711560582
3107	0.4711404436
3108	0.4711313765
3109	0.4711197594
3110	0.4711022211
3111	0.4710852969
3112	0.4710653332
3113	0.4710376622
3114	0.4710252944
3115	0.4710086307
3116	0.4709990575
3117	0.4709762251
3118	0.4709585321
3119	0.47094538
3120	0.4709294066
3121	0.4709142485
3122	0.4708980276
3123	0.4708873557
3124	0.4708575092
3125	0.470839914
3126	0.4708196927
3127	0.4708040065
3128	0.4707824471
3129	0.4707651281
3130	0.4707402086
3131	0.4707201782
3132	0.4707018295
3133	0.4706843134
3134	0.4706711809
3135	0.4706603478
3136	0.4706441869
3137	0.4706100277
3138	0.4705949142
3139	0.470578222
3140	0.4705635546
3141	0.4705459025
3142	0.4705224698
3143	0.4705039996
3144	0.4704894496
3145	0.4704759983
3146	0.4704657019
3147	0.4704458418
3148	0.4704296307
3149	0.4704037239
3150	0.4703828045
3151	0.4703656132
3152	0.4703445098
3153	0.4703302293
3154	0.4703128907
3155	0.4703009316
3156	0.4702809002
3157	0.4702597348
3158	0.4702393312
3159	0.470206305
3160	0.4701944848
3161	0.4701716645
3162	0.4701564407
3163	0.4701338432
3164	0.4701141794
3165	0.4700920054
3166	0.4700794038
3167	0.47005911
3168	0.4700378937
3169	0.4700275381
3170	0.4700096072
3171	0.4699870014
3172	0.4699597369
3173	0.4699357931
3174	0.4699076834
3175	0.4698896573
3176	0.4698745327
3177	0.4698549042
3178	0.4698416599
3179	0.4698166482
3180	0.4697958038
3181	0.4697826918
3182	0.4697611952
3183	0.4697469749
3184	0.4697344601
3185	0.4697151759
3186	0.4696929724
3187	0.4696773671
3188	0.4696629338
3189	0.4696375243
3190	0.4696220396
3191	0.4696036103
3192	0.4695839831
3193	0.4695659548
3194	0.4695499573
3195	0.4695306768
3196	0.4695101512
3197	0.4694895478
3198	0.4694716293
3199	0.4694577292
3200	0.4694424358
3201	0.4694173758
3202	0.46940247
3203	0.4693930153
3204	0.4693659484
3205	0.4693499536
3206	0.4693365404
3207	0.4693126961
3208	0.4692970074
3209	0.4692684762
3210	0.4692482839
3211	0.4692270825
3212	0.4692085881
3213	0.4691942124
3214	0.4691767514
3215	0.469160564
3216	0.4691398749
3217	0.4691230592
3218	0.4691101399
3219	0.4690946147
3220	0.4690716343
3221	0.4690589044
3222	0.469042935
3223	0.4690179191
3224	0.4690010921
3225	0.4689808665
3226	0.4689530844
3227	0.4689422679
3228	0.4689233665
3229	0.4689094075
3230	0.4688967289
3231	0.4688731251
3232	0.4688556029
3233	0.4688471241
3234	0.4688338739
3235	0.4688137316
3236	0.4687928274
3237	0.4687790859
3238	0.4687673763
3239	0.4687541715
3240	0.4687335549
3241	0.4687213289
3242	0.4686977974
3243	0.4686751394
3244	0.4686548904
3245	0.4686421392
3246	0.4686266325
3247	0.4686081925
3248	0.4685914269
3249	0.4685732269
3250	0.46855808
3251	0.4685460442
3252	0.4685293858
3253	0.4685136564
3254	0.4684923302
3255	0.4684799713
3256	0.4684683506
3257	0.4684515995
3258	0.4684374494
3259	0.4684138726
3260	0.4683979822
3261	0.468378031
3262	0.4683655254
3263	0.4683492431
3264	0.4683328887
3265	0.4683215036
3266	0.4683022167
3267	0.4682841324
3268	0.4682655894
3269	0.4682536874
3270	0.4682300842
3271	0.4682029141
3272	0.468173379
3273	0.4681520973
3274	0.4681383761
3275	0.4681263993
3276	0.4681163588
3277	0.4681017594
3278	0.4680836819
3279	0.4680652853
3280	0.4680503714
3281	0.4680388158
3282	0.4680151308
3283	0.4680006673
3284	0.4679860222
3285	0.4679716045
3286	0.4679497145
3287	0.4679329287
3288	0.4679174502
3289	0.4679042044
3290	0.467892393
3291	0.4678738733
3292	0.4678502707
3293	0.4678298189
3294	0.4678191029
3295	0.4678070345
3296	0.467793964
3297	0.4677782262
3298	0.467761257
3299	0.4677441018
3300	0.4677321736
3301	0.4677236604
3302	0.4677123847
3303	0.4676953136
3304	0.4676845844
3305	0.4676607764
3306	0.4676427816
3307	0.4676317096
3308	0.4676190013
3309	0.4676092175
3310	0.4675917063
3311	0.4675772078
3312	0.4675585145
3313	0.4675391497
3314	0.4675224172
3315	0.4675161834
3316	0.4674950653
3317	0.4674841202
3318	0.4674665
3319	0.4674430045
3320	0.4674234868
3321	0.4674100044
3322	0.4673890314
3323	0.4673731209
3324	0.4673516259
3325	0.4673444646
3326	0.4673253623
3327	0.4673046124
3328	0.4672768705
3329	0.4672547063
3330	0.4672443922
3331	0.4672245231
3332	0.4672118779
3333	0.4671960954
3334	0.4671736095
3335	0.4671651258
3336	0.4671499226
3337	0.4671418308
3338	0.4671240711
3339	0.4671059655
3340	0.4670898315
3341	0.4670784182
3342	0.4670561267
3343	0.4670441579
3344	0.4670290883
3345	0.4670114848
3346	0.4669925161
3347	0.4669723822
3348	0.4669593347
3349	0.4669422072
3350	0.4669307344
3351	0.466917768
3352	0.4669015091
3353	0.466886336
3354	0.4668693238
3355	0.4668589404
3356	0.4668490959
3357	0.4668294582
3358	0.466814854
3359	0.4667992726
3360	0.4667796452
3361	0.4667491532
3362	0.4667282921
3363	0.466709386
3364	0.4666895072
3365	0.4666674781
3366	0.4666489593
3367	0.4666264116
3368	0.4666039893
3369	0.4665837887
3370	0.4665631218
3371	0.4665480558
3372	0.4665301996
3373	0.4665153309
3374	0.4664975337
3375	0.4664785945
3376	0.4664602275
3377	0.4664349572
3378	0.4664111108
3379	0.466392072
3380	0.4663778545
3381	0.4663560031
3382	0.4663377742
3383	0.466318269
3384	0.4663025054
3385	0.4662896874
3386	0.4662692741
3387	0.4662410162
3388	0.4662276815
3389	0.466204366
3390	0.4661918956
3391	0.4661727805
3392	0.466156522
3393	0.4661320926
3394	0.4661131708
3395	0.4660949291
3396	0.4660811919
3397	0.4660579257
3398	0.4660433583
3399	0.4660271136
3400	0.4659989541
3401	0.4659881923
3402	0.4659713568
3403	0.4659453502
3404	0.4659335066
3405	0.4659160339
3406	0.4659022577
3407	0.4658914703
3408	0.4658696866
3409	0.4658442966
3410	0.4658277524
3411	0.4658118353
3412	0.4657921433
3413	0.4657733953
3414	0.4657610366
3415	0.4657421225
3416	0.4657073747
3417	0.4656858478
3418	0.4656653509
3419	0.465650086
3420	0.4656402005
3421	0.4656252671
3422	0.4656054248
3423	0.4655889048
3424	0.4655697352
3425	0.4655541349
3426	0.4655344449
3427	0.4655209644
3428	0.4655043576
3429	0.4654796357
3430	0.4654647018
3431	0.4654466175
3432	0.4654356281
3433	0.4654146079
3434	0.4653933587
3435	0.4653702498
3436	0.465356166
3437	0.4653453014
3438	0.4653272343
3439	0.465307142
3440	0.4652871151
3441	0.4652774377
3442	0.4652580302
3443	0.4652452271
3444	0.4652317043
3445	0.4652125563
3446	0.4651922128
3447	0.4651716312
3448	0.4651475405
3449	0.4651268673
3450	0.4651115497
3451	0.4650937952
3452	0.4650835571
3453	0.4650679951
3454	0.4650560302
3455	0.4650390989
3456	0.4650236142
3457	0.4650042133
3458	0.4649842547
3459	0.4649651292
3460	0.4649514036
3461	0.4649373886
3462	0.4649158523
3463	0.464899812
3464	0.4648834539
3465	0.4648643239
3466	0.4648365402
3467	0.4648303053
3468	0.4648090191
3469	0.464793959
3470	0.4647769847
3471	0.4647684976
3472	0.4647504884
3473	0.4647300693
3474	0.4647176312
3475	0.4647017143
3476	0.4646891035
3477	0.4646790502
3478	0.4646614876
3479	0.4646397087
3480	0.4646209314
3481	0.4646087103
3482	0.4645868395
3483	0.4645675687
3484	0.4645550417
3485	0.4645400236
3486	0.4645215345
3487	0.4645075922
3488	0.4644850698
3489	0.4644611625
3490	0.4644476637
3491	0.4644281369
3492	0.4644105187
3493	0.4643943658
3494	0.4643784705
3495	0.4643662972
3496	0.4643521625
3497	0.4643307533
3498	0.4643141171
3499	0.4642976506
3500	0.4642803222
3501	0.4642689907
3502	0.4642532025
3503	0.4642302131
3504	0.4642172888
3505	0.4641943451
3506	0.4641792298
3507	0.4641601771
3508	0.4641430966
3509	0.4641273537
3510	0.4641070499
3511	0.4640948334
3512	0.4640783303
3513	0.4640671904
3514	0.4640527811
3515	0.4640355699
3516	0.4640216987
3517	0.4639999473
3518	0.4639837288
3519	0.4639660539
3520	0.4639482749
3521	0.4639340801
3522	0.4639249606
3523	0.4639059628
3524	0.4638912349
3525	0.463873167
3526	0.4638591369
3527	0.4638481094
3528	0.4638296439
3529	0.4638068031
3530	0.4637948966
3531	0.4637736002
3532	0.4637595876
3533	0.4637260247
3534	0.4637130387
3535	0.463691475
3536	0.4636794811
3537	0.4636653066
3538	0.4636462686
3539	0.4636343699
3540	0.4636102578
3541	0.463595347
3542	0.4635819203
3543	0.4635656477
3544	0.4635532845
3545	0.4635412731
3546	0.4635220048
3547	0.4635057563
3548	0.4634883426
3549	0.4634731712
3550	0.4634498594
3551	0.4634409843
3552	0.4634198321
3553	0.4634080684
3554	0.4633925321
3555	0.4633762893
3556	0.4633606281
3557	0.4633471557
3558	0.4633194307
3559	0.4632950864
3560	0.4632842275
3561	0.4632674677
3562	0.4632530697
3563	0.463239266
3564	0.4632109411
3565	0.4632018933
3566	0.4631909384
3567	0.4631738639
3568	0.4631572161
3569	0.4631419218
3570	0.4631282849
3571	0.4631075952
3572	0.4630906415
3573	0.463072401
3574	0.4630482698
3575	0.4630280853
3576	0.4630153254
3577	0.4630061756
3578	0.4629886578
3579	0.4629677091
3580	0.4629493607
3581	0.4629358903
3582	0.462916242
3583	0.4628945559
3584	0.4628778157
3585	0.4628611989
3586	0.4628477611
3587	0.4628261496
3588	0.4628091126
3589	0.4627925952
3590	0.4627746718
3591	0.4627626984
3592	0.4627425864
3593	0.4627235643
3594	0.462707576
3595	0.4626923298
3596	0.4626755206
3597	0.462659842
3598	0.4626452449
3599	0.4626329619
3600	0.4626193914
3601	0.4626023474
3602	0.4625902045
3603	0.4625666807
3604	0.4625559478
3605	0.4625382477
3606	0.4625191894
3607	0.4625027291
3608	0.4624949349
3609	0.4624653312
3610	0.4624481421
3611	0.4624211998
3612	0.4624095872
3613	0.4623931877
3614	0.4623702532
3615	0.4623451318
3616	0.4623295759
3617	0.4623155957
3618	0.4623030811
3619	0.4622819869
3620	0.462266406
3621	0.4622537485
3622	0.4622409202
3623	0.4622228452
3624	0.4622065167
3625	0.4621845416
3626	0.4621679382
3627	0.4621476952
3628	0.4621275263
3629	0.4621092558
3630	0.4620953116
3631	0.4620766667
3632	0.4620640844
3633	0.4620508915
3634	0.4620365639
3635	0.4620272391
3636	0.4620056049
3637	0.4619887833
3638	0.4619728185
3639	0.4619532281
3640	0.4619319164
3641	0.4619242246
3642	0.4619041989
3643	0.4618945028
3644	0.46187264
3645	0.4618573986
3646	0.4618329117
3647	0.4618172359
3648	0.4618037449
3649	0.4617873183
3650	0.461772966
3651	0.4617579972
3652	0.461741488
3653	0.4617246729
3654	0.4617129718
3655	0.4617011048
3656	0.4616858813
3657	0.461672804
3658	0.4616558393
3659	0.4616452892
3660	0.4616245432
3661	0.4616103297
3662	0.4615907184
3663	0.4615739577
3664	0.4615551529
3665	0.4615390119
3666	0.4615114719
3667	0.4614964834
3668	0.4614786032
3669	0.4614596349
3670	0.4614465486
3671	0.4614269462
3672	0.4614031566
3673	0.4613797782
3674	0.4613511826
3675	0.461336964
3676	0.4613242184
3677	0.4613144486
3678	0.4612942675
3679	0.4612757329
3680	0.4612524619
3681	0.4612313234
3682	0.4612144711
3683	0.461195418
3684	0.4611718489
3685	0.4611588232
3686	0.4611378243
3687	0.4611198026
3688	0.4611024242
3689	0.4610902129
3690	0.4610739612
3691	0.4610549455
3692	0.4610419782
3693	0.4610209437
3694	0.4609918392
3695	0.4609712604
3696	0.4609577245
3697	0.4609489116
3698	0.4609330531
3699	0.4609117095
3700	0.4608936292
3701	0.4608725607
3702	0.4608614079
3703	0.4608499897
3704	0.4608373834
3705	0.4608196056
3706	0.4608050395
3707	0.4607878364
3708	0.4607708157
3709	0.4607491487
3710	0.4607350774
3711	0.4607190075
3712	0.4607035682
3713	0.4606947907
3714	0.4606796197
3715	0.4606634584
3716	0.4606451753
3717	0.4606280677
3718	0.4606171574
3719	0.4605991581
3720	0.4605834963
3721	0.4605664231
3722	0.4605394946
3723	0.4605199376
3724	0.4605048592
3725	0.4604914933
3726	0.4604762713
3727	0.4604549772
3728	0.460439585
3729	0.460425701
3730	0.4604076274
3731	0.460390047
3732	0.4603693517
3733	0.4603569837
3734	0.460342409
3735	0.4603203102
3736	0.460308275
3737	0.4602928469
3738	0.4602767711
3739	0.4602612537
3740	0.4602481894
3741	0.4602292682
3742	0.4602062063
3743	0.4601947568
3744	0.4601740548
3745	0.4601479336
3746	0.4601365081
3747	0.4601220686
3748	0.460110278
3749	0.4600926593
3750	0.4600800635
3751	0.4600634287
3752	0.4600521438
3753	0.4600371274
3754	0.4600191963
3755	0.4600093683
3756	0.4599893823
3757	0.4599783615
3758	0.4599620686
3759	0.4599450879
3760	0.4599212888
3761	0.459905691
3762	0.4598817573
3763	0.4598639956
3764	0.4598442564
3765	0.4598277156
3766	0.4598170255
3767	0.4598020886
3768	0.4597849763
3769	0.4597723949
3770	0.4597598659
3771	0.4597442163
3772	0.4597180514
3773	0.4597003315
3774	0.4596899387
3775	0.4596729612
3776	0.459646257
3777	0.4596284997
3778	0.4596120715
3779	0.4595950877
3780	0.4595823314
3781	0.4595587364
3782	0.4595410598
3783	0.4595316878
3784	0.4595164463
3785	0.4595054378
3786	0.4594795331
3787	0.4594702523
3788	0.459452317
3789	0.4594393918
3790	0.4594194107
3791	0.4594039886
3792	0.4593869432
3793	0.4593682586
3794	0.4593480187
3795	0.4593307587
3796	0.4593212014
3797	0.4592985826
3798	0.4592842681
3799	0.4592606655
3800	0.4592483232
3801	0.4592358788
3802	0.4592243202
3803	0.4592021282
3804	0.4591895813
3805	0.4591746224
3806	0.4591625533
3807	0.4591433617
3808	0.459130497
3809	0.4591194931
3810	0.4590992959
3811	0.4590849835
3812	0.4590772317
3813	0.4590623161
3814	0.459049204
3815	0.4590347224
3816	0.4590228725
3817	0.4590084489
3818	0.4589956329
3819	0.4589795203
3820	0.4589615852
3821	0.4589435099
3822	0.4589246419
3823	0.4589064822
3824	0.4588932088
3825	0.4588809144
3826	0.4588642949
3827	0.4588568753
3828	0.4588388948
3829	0.4588164219
3830	0.4587993915
3831	0.4587813719
3832	0.4587590022
3833	0.4587440341
3834	0.4587172603
3835	0.4587001282
3836	0.4586796939
3837	0.4586586689
3838	0.4586507798
3839	0.4586258915
3840	0.4586108347
3841	0.4585907492
3842	0.458571245
3843	0.4585532541
3844	0.4585353949
3845	0.4585202279
3846	0.4585081139
3847	0.458493832
3848	0.4584810393
3849	0.4584602435
3850	0.4584449382
3851	0.4584234948
3852	0.4584121
3853	0.4583944954
3854	0.4583734435
3855	0.4583639887
3856	0.4583495266
3857	0.4583285874
3858	0.458313572
3859	0.4582966344
3860	0.4582745988
3861	0.4582558529
3862	0.4582303716
3863	0.458215312
3864	0.4582038103
3865	0.4581861139
3866	0.4581680574
3867	0.4581565861
3868	0.4581349248
3869	0.458111195
3870	0.45808615
3871	0.4580712469
3872	0.4580574766
3873	0.4580320304
3874	0.4580105383
3875	0.4579990822
3876	0.4579785254
3877	0.457964049
3878	0.4579535999
3879	0.4579326448
3880	0.4579135787
3881	0.4578951484
3882	0.457873438
3883	0.4578628566
3884	0.4578478339
3885	0.4578269409
3886	0.457809446
3887	0.4577882118
3888	0.4577647099
3889	0.4577546424
3890	0.4577473902
3891	0.4577321863
3892	0.4577174448
3893	0.4577002871
3894	0.4576902911
3895	0.4576783494
3896	0.4576608284
3897	0.4576420703
3898	0.4576173075
3899	0.4576006563
3900	0.457583726
3901	0.457571967
3902	0.4575525212
3903	0.4575358449
3904	0.4575234371
3905	0.4575057881
3906	0.4574900776
3907	0.4574798736
3908	0.4574650502
3909	0.4574470496
3910	0.4574271163
3911	0.4574079327
3912	0.4573896854
3913	0.4573789897
3914	0.4573687257
3915	0.4573517988
3916	0.4573362002
3917	0.4573208456
3918	0.4573062051
3919	0.4572881157
3920	0.4572763684
3921	0.4572675423
3922	0.4572572207
3923	0.4572369245
3924	0.4572086733
3925	0.4571892145
3926	0.4571624675
3927	0.4571408557
3928	0.4571220349
3929	0.4571031681
3930	0.4570838636
3931	0.4570584686
3932	0.4570337823
3933	0.4570218637
3934	0.4570126034
3935	0.4569946486
3936	0.4569814181
3937	0.4569740509
3938	0.4569579008
3939	0.4569444213
3940	0.4569297228
3941	0.4569088917
3942	0.456894989
3943	0.4568806245
3944	0.4568687818
3945	0.4568522975
3946	0.4568349316
3947	0.4568264036
3948	0.4568142019
3949	0.4567930636
3950	0.4567742802
3951	0.4567572672
3952	0.4567393123
3953	0.4567308069
3954	0.4567159369
3955	0.456699854
3956	0.4566772347
3957	0.4566529199
3958	0.4566434597
3959	0.4566314839
3960	0.4566080656
3961	0.4565943719
3962	0.4565739135
3963	0.4565582819
3964	0.4565451323
3965	0.4565322322
3966	0.4565148323
3967	0.4565007879
3968	0.4564922832
3969	0.4564792767
3970	0.4564568987
3971	0.4564429346
3972	0.4564297386
3973	0.456413076
3974	0.45639946
3975	0.4563778755
3976	0.456361782
3977	0.4563500895
3978	0.4563358318
3979	0.4563224242
3980	0.4563117468
3981	0.4562923767
3982	0.4562754111
3983	0.4562620828
3984	0.4562431327
3985	0.4562225165
3986	0.456205574
3987	0.4561880615
3988	0.4561717313
3989	0.4561594427
3990	0.4561503761
3991	0.4561352562
3992	0.4561175523
3993	0.4561048505
3994	0.4560867666
3995	0.4560694957
3996	0.4560523976
3997	0.4560443655
3998	0.4560293763
3999	0.4560001584
4000	0.455984154
4001	0.4559699903
4002	0.4559575396
4003	0.4559415302
4004	0.4559221687
4005	0.4559052551
4006	0.4558951711
4007	0.4558815911
4008	0.4558617406
4009	0.4558354538
4010	0.4558087257
4011	0.4557963024
4012	0.4557710608
4013	0.4557631601
4014	0.4557385722
4015	0.4557287463
4016	0.4557084909
4017	0.4556928428
4018	0.4556800661
4019	0.455667865
4020	0.4556550011
4021	0.4556387968
4022	0.4556314415
4023	0.4556134068
4024	0.4555976942
4025	0.4555862942
4026	0.4555680839
4027	0.4555559574
4028	0.4555450962
4029	0.4555326816
4030	0.4555167506
4031	0.4555072332
4032	0.4554900426
4033	0.4554778407
4034	0.4554562038
4035	0.4554406451
4036	0.4554244701
4037	0.4554099761
4038	0.455400261
4039	0.4553802749
4040	0.4553601501
4041	0.4553454042
4042	0.4553255823
4043	0.4553043328
4044	0.4552880314
4045	0.4552734108
4046	0.4552600615
4047	0.4552444345
4048	0.4552296196
4049	0.4552142365
4050	0.4551981226
4051	0.455174745
4052	0.4551552915
4053	0.4551436601
4054	0.4551315231
4055	0.4551160971
4056	0.4550970619
4057	0.4550872026
4058	0.4550704087
4059	0.4550506933
4060	0.4550241891
4061	0.4550069795
4062	0.4549953622
4063	0.4549787761
4064	0.4549615636
4065	0.4549391525
4066	0.4549210292
4067	0.4549004237
4068	0.4548878273
4069	0.4548744454
4070	0.4548462713
4071	0.4548300242
4072	0.454812255
4073	0.454804448
4074	0.4547846309
4075	0.4547736381
4076	0.4547565361
4077	0.4547471476
4078	0.4547207564
4079	0.4547040096
4080	0.4546791025
4081	0.4546562529
4082	0.45464528
4083	0.4546314564
4084	0.4546167728
4085	0.4546023791
4086	0.4545857309
4087	0.4545685564
4088	0.4545502685
4089	0.4545321182
4090	0.4545237403
4091	0.4545162762
4092	0.4544996171
4093	0.45449074
4094	0.454466836
4095	0.4544431923
4096	0.4544336152
4097	0.4544203046
4098	0.454402531
4099	0.454385756
4100	0.454372582
4101	0.4543461095
4102	0.4543214976
4103	0.4543035639
4104	0.454294064
4105	0.454282127
4106	0.454257808
4107	0.4542303927
4108	0.4542177987
4109	0.4542077096
4110	0.4541897259
4111	0.4541751373
4112	0.4541596751
4113	0.454146865
4114	0.4541345637
4115	0.4541263067
4116	0.4541116331
4117	0.4540894552
4118	0.4540740508
4119	0.4540526695
4120	0.4540397509
4121	0.4540244762
4122	0.4540072452
4123	0.4539948303
4124	0.4539738271
4125	0.4539542077
4126	0.45393886
4127	0.4539256954
4128	0.4539080967
4129	0.4538869845
4130	0.453871824
4131	0.4538566098
4132	0.4538419576
4133	0.4538310995
4134	0.4538118924
4135	0.4537927862
4136	0.4537762489
4137	0.4537539358
4138	0.4537332819
4139	0.4537125466
4140	0.4536978156
4141	0.4536859548
4142	0.4536663665
4143	0.4536448291
4144	0.4536330504
4145	0.4536064423
4146	0.4535894518
4147	0.4535561961
4148	0.4535418402
4149	0.4535312345
4150	0.4535228364
4151	0.4535078635
4152	0.4534912874
4153	0.4534763596
4154	0.4534585513
4155	0.453443103
4156	0.4534253656
4157	0.4534131057
4158	0.4534020441
4159	0.453389458
4160	0.453376148
4161	0.4533676828
4162	0.4533489666
4163	0.4533381858
4164	0.4533213743
4165	0.4533086807
4166	0.4532804553
4167	0.453265506
4168	0.4532526839
4169	0.4532344986
4170	0.453221663
4171	0.4532101092
4172	0.4531902921
4173	0.4531793466
4174	0.4531725964
4175	0.4531545515
4176	0.4531366207
4177	0.4531179854
4178	0.4531036574
4179	0.4530895763
4180	0.4530721352
4181	0.4530549678
4182	0.4530430234
4183	0.4530209128
4184	0.4530063555
4185	0.4529889192
4186	0.4529758183
4187	0.4529654775
4188	0.45294791
4189	0.4529351699
4190	0.4529167955
4191	0.4529018845
4192	0.4528872937
4193	0.4528706057
4194	0.4528616156
4195	0.4528437564
4196	0.4528264044
4197	0.45281447
4198	0.4527892639
4199	0.4527674837
4200	0.4527543384
4201	0.4527348168
4202	0.4527194237
4203	0.4527012337
4204	0.4526817261
4205	0.4526686631
4206	0.45265031
4207	0.4526365381
4208	0.4526183013
4209	0.4526102106
4210	0.4525980143
4211	0.452581981
4212	0.452562959
4213	0.4525508985
4214	0.4525328402
4215	0.4525172408
4216	0.4525030568
4217	0.4524891733
4218	0.4524802946
4219	0.4524527533
4220	0.4524418944
4221	0.4524167043
4222	0.4523980377
4223	0.4523771954
4224	0.4523586784
4225	0.4523430295
4226	0.45233344
4227	0.4523231833
4228	0.4523036127
4229	0.4522884386
4230	0.4522760983
4231	0.4522635263
4232	0.4522453419
4233	0.4522343901
4234	0.4522230492
4235	0.4522093122
4236	0.4521984824
4237	0.45218669
4238	0.4521668916
4239	0.4521452109
4240	0.4521283692
4241	0.4521087165
4242	0.4520831081
4243	0.4520689271
4244	0.4520575115
4245	0.4520449842
4246	0.4520309648
4247	0.4520148626
4248	0.451994279
4249	0.451982305
4250	0.4519665905
4251	0.4519476781
4252	0.4519317887
4253	0.4519092083
4254	0.4518921216
4255	0.4518743682
4256	0.4518545791
4257	0.4518367969
4258	0.4518206693
4259	0.4518038015
4260	0.4517797365
4261	0.4517666568
4262	0.4517561075
4263	0.4517381547
4264	0.4517264713
4265	0.4517046316
4266	0.4516955647
4267	0.4516825282
4268	0.4516675076
4269	0.4516604662
4270	0.451640891
4271	0.4516252168
4272	0.4516140372
4273	0.4516015842
4274	0.4515754914
4275	0.4515585112
4276	0.4515416221
4277	0.4515245885
4278	0.4515110335
4279	0.4514925476
4280	0.4514804521
4281	0.45146597
4282	0.4514539603
4283	0.4514294308
4284	0.4514085763
4285	0.4513918124
4286	0.451379727
4287	0.4513679751
4288	0.4513516006
4289	0.4513337616
4290	0.4513247666
4291	0.4513039194
4292	0.4512880801
4293	0.4512734472
4294	0.4512572552
4295	0.4512400264
4296	0.4512269272
4297	0.4512159225
4298	0.4512063579
4299	0.4511895033
4300	0.4511633338
4301	0.4511488001
4302	0.4511353693
4303	0.4511242083
4304	0.4511039916
4305	0.4510951757
4306	0.4510702587
4307	0.4510504305
4308	0.4510407671
4309	0.4510317817
4310	0.4510155421
4311	0.4509977975
4312	0.4509814533
4313	0.4509616983
4314	0.450949847
4315	0.4509400484
4316	0.4509204481
4317	0.4509062548
4318	0.4508879205
4319	0.4508713004
4320	0.4508543695
4321	0.4508384076
4322	0.4508231961
4323	0.4508119442
4324	0.4507946846
4325	0.4507765572
4326	0.4507643267
4327	0.4507484889
4328	0.4507329735
4329	0.4507125773
4330	0.4507026504
4331	0.4506894423
4332	0.4506810167
4333	0.4506659415
4334	0.450650449
4335	0.4506422174
4336	0.4506221714
4337	0.4506104656
4338	0.4506017947
4339	0.4505786648
